Lat,Long,Data,Cliente,Fazenda,Talhão,Gleba,Cultura,Variedade,Data de plantio,Data de colheita,Acúmulo de chuva (mm),Média de produção Kg/Ha (Balança),Kg/Ha
-19.39455272,-47.38763513,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11796,10/10/2024,03/03/2025,870,3,4.025462
-19.39527382,-47.38774082,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11797,10/10/2024,03/03/2025,870,3,4.0504866
-19.39518853,-47.38735888,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11798,10/10/2024,03/03/2025,870,3,4.0540013
-19.39518728,-47.38745404,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11799,10/10/2024,03/03/2025,870,3,4.0830607
-19.39500794,-47.38735625,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11800,10/10/2024,03/03/2025,870,3,4.1321015
-19.39925064,-47.39436603,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11801,10/10/2024,03/03/2025,870,3,1.8878032
-19.39934094,-47.39436735,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11802,10/10/2024,03/03/2025,870,3,1.9293194
-19.39942747,-47.39465415,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11803,10/10/2024,03/03/2025,870,3,2.0386982
-19.39942621,-47.39474931,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11804,10/10/2024,03/03/2025,870,3,2.0605965
-19.39924939,-47.39446119,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11805,10/10/2024,03/03/2025,870,3,2.0814772
-19.39951776,-47.39465547,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11806,10/10/2024,03/03/2025,870,3,2.103929
-19.39951651,-47.39475063,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11807,10/10/2024,03/03/2025,870,3,2.108196
-19.39916035,-47.39436471,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11808,10/10/2024,03/03/2025,870,3,2.1668022
-19.39933717,-47.39465283,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11809,10/10/2024,03/03/2025,870,3,2.17917
-19.39924688,-47.39465151,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11810,10/10/2024,03/03/2025,870,3,2.1957662
-19.39942998,-47.39446383,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11811,10/10/2024,03/03/2025,870,3,2.1980932
-19.39952027,-47.39446515,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11812,10/10/2024,03/03/2025,870,3,2.2014418
-19.39960806,-47.39465679,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11813,10/10/2024,03/03/2025,870,3,2.234093
-19.39933843,-47.39455767,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11814,10/10/2024,03/03/2025,870,3,2.2405558
-19.39943123,-47.39436868,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11815,10/10/2024,03/03/2025,870,3,2.2564197
-19.39961182,-47.39437132,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11816,10/10/2024,03/03/2025,870,3,2.2581344
-19.39933968,-47.39446251,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11817,10/10/2024,03/03/2025,870,3,2.260189
-19.39952152,-47.39437,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11818,10/10/2024,03/03/2025,870,3,2.2694008
-19.39915659,-47.39465018,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11819,10/10/2024,03/03/2025,870,3,2.2908792
-19.39951902,-47.39456031,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11820,10/10/2024,03/03/2025,870,3,2.3092198
-19.39970211,-47.39437264,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11821,10/10/2024,03/03/2025,870,3,2.3443706
-19.39888947,-47.39436075,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11822,10/10/2024,03/03/2025,870,3,2.3467934
-19.39897976,-47.39436207,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11823,10/10/2024,03/03/2025,870,3,2.3575058
-19.39942872,-47.39455899,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11824,10/10/2024,03/03/2025,870,3,2.3599277
-19.39960931,-47.39456163,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11825,10/10/2024,03/03/2025,870,3,2.3711865
-19.39961056,-47.39446648,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11826,10/10/2024,03/03/2025,870,3,2.3724446
-19.39996923,-47.39466208,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11827,10/10/2024,03/03/2025,870,3,2.3832529
-19.40051475,-47.39438454,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11828,10/10/2024,03/03/2025,870,3,2.3833861
-19.39987894,-47.39466076,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11829,10/10/2024,03/03/2025,870,3,2.385458
-19.39970086,-47.3944678,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11830,10/10/2024,03/03/2025,870,3,2.4007201
-19.39924814,-47.39455635,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11831,10/10/2024,03/03/2025,870,3,2.4073904
-19.39988019,-47.3945656,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11832,10/10/2024,03/03/2025,870,3,2.4194965
-19.39988144,-47.39447044,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11833,10/10/2024,03/03/2025,870,3,2.4293737
-19.39907006,-47.39436339,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11834,10/10/2024,03/03/2025,870,3,2.436462
-19.398976,-47.39464754,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11835,10/10/2024,03/03/2025,870,3,2.4382586
-19.3998827,-47.39437528,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11836,10/10/2024,03/03/2025,870,3,2.440558
-19.3991591,-47.39445987,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11837,10/10/2024,03/03/2025,870,3,2.4455478
-19.3996068,-47.39475195,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11838,10/10/2024,03/03/2025,870,3,2.461957
-19.39969835,-47.39465811,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11839,10/10/2024,03/03/2025,870,3,2.4689505
-19.40060379,-47.39448102,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11840,10/10/2024,03/03/2025,870,3,2.4750283
-19.39888571,-47.39464622,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11841,10/10/2024,03/03/2025,870,3,2.4882221
-19.39888821,-47.3944559,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11842,10/10/2024,03/03/2025,870,3,2.5032291
-19.39978864,-47.39465944,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11843,10/10/2024,03/03/2025,870,3,2.5045786
-19.39997048,-47.39456692,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11844,10/10/2024,03/03/2025,870,3,2.5086138
-19.39879792,-47.39445458,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11845,10/10/2024,03/03/2025,870,3,2.5237362
-19.39997174,-47.39447176,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11846,10/10/2024,03/03/2025,870,3,2.5456457
-19.39897851,-47.39445722,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11847,10/10/2024,03/03/2025,870,3,2.5504606
-19.39933592,-47.39474798,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11848,10/10/2024,03/03/2025,870,3,2.5533495
-19.40060505,-47.39438586,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11849,10/10/2024,03/03/2025,870,3,2.5553236
-19.39897725,-47.39455238,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11850,10/10/2024,03/03/2025,870,3,2.5669618
-19.39979115,-47.39446912,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11851,10/10/2024,03/03/2025,870,3,2.5673292
-19.4005135,-47.39447969,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11852,10/10/2024,03/03/2025,870,3,2.57558
-19.39870512,-47.39464357,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11853,10/10/2024,03/03/2025,870,3,2.5878386
-19.3990688,-47.39445855,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11854,10/10/2024,03/03/2025,870,3,2.612743
-19.3996996,-47.39456296,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11855,10/10/2024,03/03/2025,870,3,2.6196754
-19.39897475,-47.3947427,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11856,10/10/2024,03/03/2025,870,3,2.6232746
-19.39861483,-47.39464225,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11857,10/10/2024,03/03/2025,870,3,2.6278262
-19.39915533,-47.39474534,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11858,10/10/2024,03/03/2025,870,3,2.6375556
-19.39861357,-47.39473741,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11859,10/10/2024,03/03/2025,870,3,2.651091
-19.39978739,-47.39475459,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11860,10/10/2024,03/03/2025,870,3,2.6516645
-19.4004207,-47.39466869,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11861,10/10/2024,03/03/2025,870,3,2.66032
-19.3997924,-47.39437396,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11862,10/10/2024,03/03/2025,870,3,2.6609852
-19.39997299,-47.3943766,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11863,10/10/2024,03/03/2025,870,3,2.6675775
-19.3997899,-47.39456428,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11864,10/10/2024,03/03/2025,870,3,2.668127
-19.4003304,-47.39466737,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11865,10/10/2024,03/03/2025,870,3,2.6686225
-19.40014856,-47.39475988,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11866,10/10/2024,03/03/2025,870,3,2.6689215
-19.40005952,-47.3946634,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11867,10/10/2024,03/03/2025,870,3,2.6839013
-19.40051099,-47.39467001,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11868,10/10/2024,03/03/2025,870,3,2.697901
-19.39861859,-47.39435678,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11869,10/10/2024,03/03/2025,870,3,2.7015243
-19.39897349,-47.39483786,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11870,10/10/2024,03/03/2025,870,3,2.704005
-19.39870763,-47.39445326,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11871,10/10/2024,03/03/2025,870,3,2.7061687
-19.39879541,-47.3946449,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11872,10/10/2024,03/03/2025,870,3,2.7096643
-19.39888445,-47.39474138,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11873,10/10/2024,03/03/2025,870,3,2.712257
-19.39924563,-47.39474666,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11874,10/10/2024,03/03/2025,870,3,2.7131968
-19.39906629,-47.39464886,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11875,10/10/2024,03/03/2025,870,3,2.7141752
-19.39969709,-47.39475327,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11876,10/10/2024,03/03/2025,870,3,2.7312448
-19.39861733,-47.39445194,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11877,10/10/2024,03/03/2025,870,3,2.732338
-19.39996798,-47.39475724,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11878,10/10/2024,03/03/2025,870,3,2.7330995
-19.40015233,-47.39447441,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11879,10/10/2024,03/03/2025,870,3,2.7391222
-19.39879918,-47.39435942,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11880,10/10/2024,03/03/2025,870,3,2.743013
-19.40006203,-47.39447308,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11881,10/10/2024,03/03/2025,870,3,2.746363
-19.39870387,-47.39473873,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11882,10/10/2024,03/03/2025,870,3,2.7473192
-19.39987768,-47.39475592,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11883,10/10/2024,03/03/2025,870,3,2.749783
-19.39852829,-47.39435546,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11884,10/10/2024,03/03/2025,870,3,2.7542384
-19.39834269,-47.39473345,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11885,10/10/2024,03/03/2025,870,3,2.7601733
-19.40060254,-47.39457617,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11886,10/10/2024,03/03/2025,870,3,2.76375
-19.39906379,-47.39483918,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11887,10/10/2024,03/03/2025,870,3,2.7646105
-19.39906504,-47.39474402,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11888,10/10/2024,03/03/2025,870,3,2.7669377
-19.39879416,-47.39474005,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11889,10/10/2024,03/03/2025,870,3,2.7685773
-19.39861232,-47.39483257,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11890,10/10/2024,03/03/2025,870,3,2.7705836
-19.40005827,-47.39475856,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11891,10/10/2024,03/03/2025,870,3,2.7727246
-19.39834395,-47.39463829,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11892,10/10/2024,03/03/2025,870,3,2.7786484
-19.39915784,-47.39455503,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11893,10/10/2024,03/03/2025,870,3,2.779211
-19.39816336,-47.39463564,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11894,10/10/2024,03/03/2025,870,3,2.7794557
-19.39861608,-47.3945471,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11895,10/10/2024,03/03/2025,870,3,2.779629
-19.39870888,-47.3943581,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11896,10/10/2024,03/03/2025,870,3,2.7809389
-19.39852453,-47.39464093,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11897,10/10/2024,03/03/2025,870,3,2.7823615
-19.39870637,-47.39454842,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11898,10/10/2024,03/03/2025,870,3,2.7843997
-19.39879667,-47.39454974,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11899,10/10/2024,03/03/2025,870,3,2.7880116
-19.39888696,-47.39455106,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11900,10/10/2024,03/03/2025,870,3,2.804677
-19.40042446,-47.39438321,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11901,10/10/2024,03/03/2025,870,3,2.808428
-19.39852202,-47.39483125,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11902,10/10/2024,03/03/2025,870,3,2.8097112
-19.39852704,-47.39445062,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11903,10/10/2024,03/03/2025,870,3,2.8136518
-19.3981621,-47.3947308,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11904,10/10/2024,03/03/2025,870,3,2.8168268
-19.39843424,-47.39463961,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11905,10/10/2024,03/03/2025,870,3,2.820982
-19.39807432,-47.39453917,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11906,10/10/2024,03/03/2025,870,3,2.8210988
-19.39825114,-47.39482728,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11907,10/10/2024,03/03/2025,870,3,2.8222861
-19.39852328,-47.39473609,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11908,10/10/2024,03/03/2025,870,3,2.8239982
-19.39843298,-47.39473477,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11909,10/10/2024,03/03/2025,870,3,2.8375988
-19.40024011,-47.39466605,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11910,10/10/2024,03/03/2025,870,3,2.8379107
-19.3982524,-47.39473212,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11911,10/10/2024,03/03/2025,870,3,2.8444872
-19.39798402,-47.39453784,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11912,10/10/2024,03/03/2025,870,3,2.858994
-19.39906755,-47.3945537,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11913,10/10/2024,03/03/2025,870,3,2.8597317
-19.39834144,-47.3948286,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11914,10/10/2024,03/03/2025,870,3,2.8649278
-19.39843675,-47.3944493,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11915,10/10/2024,03/03/2025,870,3,2.874655
-19.39915408,-47.3948405,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11916,10/10/2024,03/03/2025,870,3,2.883956
-19.40014982,-47.39466472,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11917,10/10/2024,03/03/2025,870,3,2.8855414
-19.39843173,-47.39482992,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11918,10/10/2024,03/03/2025,870,3,2.889892
-19.3988832,-47.39483653,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11919,10/10/2024,03/03/2025,870,3,2.903244
-19.39816461,-47.39454049,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11920,10/10/2024,03/03/2025,870,3,2.9061656
-19.40015358,-47.39437925,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11921,10/10/2024,03/03/2025,870,3,2.9490283
-19.398438,-47.39435414,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11922,10/10/2024,03/03/2025,870,3,2.9514863
-19.40051225,-47.39457485,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11923,10/10/2024,03/03/2025,870,3,2.953486
-19.39780218,-47.39463036,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11924,10/10/2024,03/03/2025,870,3,2.9648716
-19.40006329,-47.39437793,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11925,10/10/2024,03/03/2025,870,3,2.9654303
-19.39789248,-47.39463168,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11926,10/10/2024,03/03/2025,870,3,2.968374
-19.40042321,-47.39447837,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11927,10/10/2024,03/03/2025,870,3,2.9786563
-19.39798528,-47.39444269,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11928,10/10/2024,03/03/2025,870,3,2.9824302
-19.39852579,-47.39454577,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11929,10/10/2024,03/03/2025,870,3,2.9956837
-19.39798277,-47.394633,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11930,10/10/2024,03/03/2025,870,3,2.9979901
-19.39825365,-47.39463697,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11931,10/10/2024,03/03/2025,870,3,3.003788
-19.39798152,-47.39472816,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11932,10/10/2024,03/03/2025,870,3,3.0125945
-19.40006078,-47.39456824,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11933,10/10/2024,03/03/2025,870,3,3.013844
-19.39807306,-47.39463432,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11934,10/10/2024,03/03/2025,870,3,3.0244026
-19.3983452,-47.39454313,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11935,10/10/2024,03/03/2025,870,3,3.0376801
-19.39807683,-47.39434885,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11936,10/10/2024,03/03/2025,870,3,3.0603654
-19.39807557,-47.39444401,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11937,10/10/2024,03/03/2025,870,3,3.0736985
-19.40069283,-47.3945775,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11938,10/10/2024,03/03/2025,870,3,3.0855358
-19.40024262,-47.39447573,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11939,10/10/2024,03/03/2025,870,3,3.1042554
-19.39807181,-47.39472948,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11940,10/10/2024,03/03/2025,870,3,3.1068618
-19.39825491,-47.39454181,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11941,10/10/2024,03/03/2025,870,3,3.1131625
-19.39789373,-47.39453652,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11942,10/10/2024,03/03/2025,870,3,3.1131897
-19.39771189,-47.39462904,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11943,10/10/2024,03/03/2025,870,3,3.1143575
-19.39834645,-47.39444797,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11944,10/10/2024,03/03/2025,870,3,3.1161494
-19.40024387,-47.39438057,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11945,10/10/2024,03/03/2025,870,3,3.1170146
-19.40114681,-47.39439379,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11946,10/10/2024,03/03/2025,870,3,3.1176703
-19.40114555,-47.39448895,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11947,10/10/2024,03/03/2025,870,3,3.1505356
-19.39843549,-47.39454445,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11948,10/10/2024,03/03/2025,870,3,3.1916354
-19.40033166,-47.39457221,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11949,10/10/2024,03/03/2025,870,3,3.1939046
-19.39735322,-47.39443344,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11950,10/10/2024,03/03/2025,870,3,3.1976154
-19.40024136,-47.39457089,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11951,10/10/2024,03/03/2025,870,3,3.204167
-19.39834771,-47.39435282,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11952,10/10/2024,03/03/2025,870,3,3.211
-19.39726293,-47.39443211,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11953,10/10/2024,03/03/2025,870,3,3.2179148
-19.39798653,-47.39434753,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11954,10/10/2024,03/03/2025,870,3,3.220892
-19.39825741,-47.39435149,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11955,10/10/2024,03/03/2025,870,3,3.2380767
-19.40033417,-47.39438189,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11956,10/10/2024,03/03/2025,870,3,3.2403436
-19.39771314,-47.39453388,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11957,10/10/2024,03/03/2025,870,3,3.2431812
-19.40033291,-47.39447705,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11958,10/10/2024,03/03/2025,870,3,3.2479403
-19.39825616,-47.39444665,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11959,10/10/2024,03/03/2025,870,3,3.248435
-19.39744477,-47.3943396,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11960,10/10/2024,03/03/2025,870,3,3.255262
-19.40042195,-47.39457353,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11961,10/10/2024,03/03/2025,870,3,3.25788
-19.39744352,-47.39443476,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11962,10/10/2024,03/03/2025,870,3,3.2722223
-19.40015107,-47.39456956,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11963,10/10/2024,03/03/2025,870,3,3.274643
-19.40069409,-47.39448234,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11964,10/10/2024,03/03/2025,870,3,3.280671
-19.40078313,-47.39457882,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11965,10/10/2024,03/03/2025,870,3,3.2914817
-19.39816587,-47.39444533,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11966,10/10/2024,03/03/2025,870,3,3.2962856
-19.39735448,-47.39433828,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11967,10/10/2024,03/03/2025,870,3,3.308948
-19.39780344,-47.3945352,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11968,10/10/2024,03/03/2025,870,3,3.3196788
-19.4012371,-47.39439511,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11969,10/10/2024,03/03/2025,870,3,3.3488057
-19.40105652,-47.39439247,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11970,10/10/2024,03/03/2025,870,3,3.3540874
-19.39753256,-47.39453124,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11971,10/10/2024,03/03/2025,870,3,3.3582354
-19.39753506,-47.39434092,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11972,10/10/2024,03/03/2025,870,3,3.386617
-19.40069534,-47.39438718,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11973,10/10/2024,03/03/2025,870,3,3.3978329
-19.39816712,-47.39435017,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11974,10/10/2024,03/03/2025,870,3,3.4064128
-19.39753381,-47.39443608,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11975,10/10/2024,03/03/2025,870,3,3.41252
-19.3977144,-47.39443872,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11976,10/10/2024,03/03/2025,870,3,3.4270356
-19.39789499,-47.39444137,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11977,10/10/2024,03/03/2025,870,3,3.4286091
-19.39780469,-47.39444004,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11978,10/10/2024,03/03/2025,870,3,3.438783
-19.39726418,-47.39433696,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11979,10/10/2024,03/03/2025,870,3,3.4395323
-19.40087593,-47.39438982,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11980,10/10/2024,03/03/2025,870,3,3.4684033
-19.39762536,-47.39434224,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11981,10/10/2024,03/03/2025,870,3,3.4883897
-19.39735197,-47.39452859,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11982,10/10/2024,03/03/2025,870,3,3.489137
-19.39762285,-47.39453256,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11983,10/10/2024,03/03/2025,870,3,3.4921732
-19.39780595,-47.39434489,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11984,10/10/2024,03/03/2025,870,3,3.5061393
-19.39789624,-47.39434621,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11985,10/10/2024,03/03/2025,870,3,3.507639
-19.40078438,-47.39448366,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_11986,10/10/2024,03/03/2025,870,3,3.513373
