Lat,Long,Data,Cliente,Fazenda,Talhão,Gleba,Cultura,Variedade,Data de plantio,Data de colheita,Acúmulo de chuva (mm),Média de produção Kg/Ha (Balança),Kg/Ha
-19.40301659,-47.38956706,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5732,10/10/2024,03/03/2025,870,3,3.434711
-19.40082825,-47.3911531,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5733,10/10/2024,03/03/2025,870,3,3.4348826
-19.40291001,-47.39080282,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5734,10/10/2024,03/03/2025,870,3,3.4351053
-19.40097249,-47.39391535,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5735,10/10/2024,03/03/2025,870,3,3.4351428
-19.40071039,-47.39324527,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5736,10/10/2024,03/03/2025,870,3,3.4353929
-19.39682776,-47.39318847,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5737,10/10/2024,03/03/2025,870,3,3.4353936
-19.39473081,-47.38782807,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5738,10/10/2024,03/03/2025,870,3,3.4354043
-19.39792632,-47.39206244,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5739,10/10/2024,03/03/2025,870,3,3.4356236
-19.40113293,-47.38858776,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5740,10/10/2024,03/03/2025,870,3,3.435826
-19.39472831,-47.38801838,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5741,10/10/2024,03/03/2025,870,3,3.4358375
-19.39756139,-47.39234263,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5742,10/10/2024,03/03/2025,870,3,3.4360273
-19.40118566,-47.39144386,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5743,10/10/2024,03/03/2025,870,3,3.4362252
-19.40286352,-47.38747089,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5744,10/10/2024,03/03/2025,870,3,3.4362671
-19.40277698,-47.38718409,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5745,10/10/2024,03/03/2025,870,3,3.4362845
-19.39819595,-47.39216156,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5746,10/10/2024,03/03/2025,870,3,3.4363406
-19.39864241,-47.39254879,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5747,10/10/2024,03/03/2025,870,3,3.4366255
-19.39893082,-47.39122054,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5748,10/10/2024,03/03/2025,870,3,3.4368975
-19.40232051,-47.38755814,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5749,10/10/2024,03/03/2025,870,3,3.4369416
-19.39790627,-47.39358495,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5750,10/10/2024,03/03/2025,870,3,3.4369972
-19.39917414,-47.39331797,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5751,10/10/2024,03/03/2025,870,3,3.4371214
-19.40018617,-47.39190513,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5752,10/10/2024,03/03/2025,870,3,3.43722
-19.40115057,-47.39410831,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5753,10/10/2024,03/03/2025,870,3,3.4375124
-19.4008733,-47.38772737,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5754,10/10/2024,03/03/2025,870,3,3.4376993
-19.4023655,-47.38413237,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5755,10/10/2024,03/03/2025,870,3,3.4380136
-19.40473843,-47.38911632,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5756,10/10/2024,03/03/2025,870,3,3.4380515
-19.39692933,-47.39233339,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5757,10/10/2024,03/03/2025,870,3,3.4381633
-19.40047834,-47.39029139,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5758,10/10/2024,03/03/2025,870,3,3.4381754
-19.39525881,-47.38888269,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5759,10/10/2024,03/03/2025,870,3,3.4384158
-19.39780469,-47.39444004,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5760,10/10/2024,03/03/2025,870,3,3.438783
-19.3999918,-47.39294923,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5761,10/10/2024,03/03/2025,870,3,3.4392521
-19.39536912,-47.38736152,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5762,10/10/2024,03/03/2025,870,3,3.439335
-19.39726418,-47.39433696,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5763,10/10/2024,03/03/2025,870,3,3.4395323
-19.40290751,-47.39099314,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5764,10/10/2024,03/03/2025,870,3,3.439609
-19.39918417,-47.39255671,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5765,10/10/2024,03/03/2025,870,3,3.4396665
-19.40211114,-47.38974418,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5766,10/10/2024,03/03/2025,870,3,3.4397178
-19.39490514,-47.38830649,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5767,10/10/2024,03/03/2025,870,3,3.4398816
-19.40020245,-47.39066807,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5768,10/10/2024,03/03/2025,870,3,3.4399996
-19.40275196,-47.3890873,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5769,10/10/2024,03/03/2025,870,3,3.4400914
-19.39728048,-47.39309992,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5770,10/10/2024,03/03/2025,870,3,3.4401033
-19.40026017,-47.39314351,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5771,10/10/2024,03/03/2025,870,3,3.4402983
-19.40056989,-47.39019755,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5772,10/10/2024,03/03/2025,870,3,3.4403443
-19.40113793,-47.38820712,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5773,10/10/2024,03/03/2025,870,3,3.4403534
-19.40179391,-47.39326113,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5774,10/10/2024,03/03/2025,870,3,3.440407
-19.39918918,-47.39217608,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5775,10/10/2024,03/03/2025,870,3,3.4405994
-19.39938605,-47.39094166,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5776,10/10/2024,03/03/2025,870,3,3.4406323
-19.40279198,-47.38604217,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5777,10/10/2024,03/03/2025,870,3,3.4406729
-19.40182398,-47.3909773,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5778,10/10/2024,03/03/2025,870,3,3.4406755
-19.4033475,-47.3850033,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5779,10/10/2024,03/03/2025,870,3,3.4410112
-19.39516477,-47.38916684,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5780,10/10/2024,03/03/2025,870,3,3.4410381
-19.40210113,-47.39050546,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5781,10/10/2024,03/03/2025,870,3,3.441254
-19.3995754,-47.3902782,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5782,10/10/2024,03/03/2025,870,3,3.4412873
-19.40173619,-47.39078566,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5783,10/10/2024,03/03/2025,870,3,3.441433
-19.40294131,-47.38842381,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5784,10/10/2024,03/03/2025,870,3,3.4414902
-19.40146131,-47.38421437,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5785,10/10/2024,03/03/2025,870,3,3.4416225
-19.40261784,-47.39241658,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5786,10/10/2024,03/03/2025,870,3,3.442011
-19.39918667,-47.3923664,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5787,10/10/2024,03/03/2025,870,3,3.4424443
-19.39865243,-47.39178753,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5788,10/10/2024,03/03/2025,870,3,3.4424894
-19.40147032,-47.39040106,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5789,10/10/2024,03/03/2025,870,3,3.4425588
-19.40247733,-47.38936882,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5790,10/10/2024,03/03/2025,870,3,3.4426653
-19.40400731,-47.38977189,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5791,10/10/2024,03/03/2025,870,3,3.442709
-19.40127972,-47.3911597,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5792,10/10/2024,03/03/2025,870,3,3.4427283
-19.40233818,-47.39307874,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5793,10/10/2024,03/03/2025,870,3,3.4427824
-19.39839845,-47.38462221,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5794,10/10/2024,03/03/2025,870,3,3.4428978
-19.399292,-47.39122582,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5795,10/10/2024,03/03/2025,870,3,3.4429364
-19.39655688,-47.39318451,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5796,10/10/2024,03/03/2025,870,3,3.442963
-19.40208463,-47.38488971,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5797,10/10/2024,03/03/2025,870,3,3.4430857
-19.40388947,-47.39186411,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5798,10/10/2024,03/03/2025,870,3,3.4433336
-19.39694311,-47.39128666,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5799,10/10/2024,03/03/2025,870,3,3.4433644
-19.39818467,-47.39301797,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5800,10/10/2024,03/03/2025,870,3,3.44351
-19.39728173,-47.39300476,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5801,10/10/2024,03/03/2025,870,3,3.4438267
-19.40352184,-47.38548174,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5802,10/10/2024,03/03/2025,870,3,3.4439633
-19.39581183,-47.3880342,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5803,10/10/2024,03/03/2025,870,3,3.4440107
-19.39903201,-47.38409425,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5804,10/10/2024,03/03/2025,870,3,3.4441187
-19.40295382,-47.38747221,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5805,10/10/2024,03/03/2025,870,3,3.4442446
-19.40413764,-47.38672805,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5806,10/10/2024,03/03/2025,870,3,3.4442909
-19.40188546,-47.39316729,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5807,10/10/2024,03/03/2025,870,3,3.4444392
-19.40128572,-47.3838311,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5808,10/10/2024,03/03/2025,870,3,3.44449
-19.39892456,-47.39169633,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5809,10/10/2024,03/03/2025,870,3,3.4445019
-19.40263287,-47.39127466,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5810,10/10/2024,03/03/2025,870,3,3.444686
-19.4022742,-47.39107906,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5811,10/10/2024,03/03/2025,870,3,3.4448884
-19.40007582,-47.39342634,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5812,10/10/2024,03/03/2025,870,3,3.444937
-19.39801411,-47.39225407,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5813,10/10/2024,03/03/2025,870,3,3.4451523
-19.4019243,-47.39021734,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5814,10/10/2024,03/03/2025,870,3,3.4452171
-19.39545441,-47.38774346,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5815,10/10/2024,03/03/2025,870,3,3.4452589
-19.39680882,-47.38776322,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5816,10/10/2024,03/03/2025,870,3,3.4456437
-19.40270813,-47.3924179,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5817,10/10/2024,03/03/2025,870,3,3.445659
-19.40275947,-47.38851634,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5818,10/10/2024,03/03/2025,870,3,3.4456773
-19.40259139,-47.3875621,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5819,10/10/2024,03/03/2025,870,3,3.4461308
-19.4001597,-47.38705072,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5820,10/10/2024,03/03/2025,870,3,3.4463358
-19.40193056,-47.38974154,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5821,10/10/2024,03/03/2025,870,3,3.4464676
-19.40307682,-47.39185222,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5822,10/10/2024,03/03/2025,870,3,3.4464834
-19.40099756,-47.39201217,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5823,10/10/2024,03/03/2025,870,3,3.4465277
-19.39955286,-47.39199104,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5824,10/10/2024,03/03/2025,870,3,3.4465966
-19.40268919,-47.38699245,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5825,10/10/2024,03/03/2025,870,3,3.4468822
-19.40132227,-47.38792428,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5826,10/10/2024,03/03/2025,870,3,3.447369
-19.40263888,-47.383946,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5827,10/10/2024,03/03/2025,870,3,3.4476802
-19.40352059,-47.3855769,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5828,10/10/2024,03/03/2025,870,3,3.4477544
-19.40333625,-47.38585975,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5829,10/10/2024,03/03/2025,870,3,3.4480803
-19.39837563,-47.38534658,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5830,10/10/2024,03/03/2025,870,3,3.4482226
-19.40228297,-47.39041294,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5831,10/10/2024,03/03/2025,870,3,3.4484005
-19.4014603,-47.39116234,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5832,10/10/2024,03/03/2025,870,3,3.448444
-19.40109537,-47.39144254,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5833,10/10/2024,03/03/2025,870,3,3.4486108
-19.39902362,-47.39103154,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5834,10/10/2024,03/03/2025,870,3,3.4486127
-19.4028812,-47.3929915,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5835,10/10/2024,03/03/2025,870,3,3.4486248
-19.39909137,-47.39274571,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5836,10/10/2024,03/03/2025,870,3,3.448655
-19.4024083,-47.38774978,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5837,10/10/2024,03/03/2025,870,3,3.4487612
-19.4009611,-47.38791901,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5838,10/10/2024,03/03/2025,870,3,3.4488153
-19.3975277,-47.3870298,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5839,10/10/2024,03/03/2025,870,3,3.4488332
-19.40070897,-47.38648767,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5840,10/10/2024,03/03/2025,870,3,3.4488466
-19.40197074,-47.39354925,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5841,10/10/2024,03/03/2025,870,3,3.4490218
-19.39663553,-47.38522317,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5842,10/10/2024,03/03/2025,870,3,3.449189
-19.39944502,-47.39332194,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5843,10/10/2024,03/03/2025,870,3,3.4492319
-19.39739082,-47.39157873,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5844,10/10/2024,03/03/2025,870,3,3.4493098
-19.40277823,-47.38708893,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5845,10/10/2024,03/03/2025,870,3,3.4493651
-19.40018742,-47.39180997,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5846,10/10/2024,03/03/2025,870,3,3.449477
-19.4041389,-47.38663289,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5847,10/10/2024,03/03/2025,870,3,3.4495816
-19.40016471,-47.38667008,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5848,10/10/2024,03/03/2025,870,3,3.449968
-19.40237076,-47.39060458,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5849,10/10/2024,03/03/2025,870,3,3.4500446
-19.40304536,-47.38737837,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5850,10/10/2024,03/03/2025,870,3,3.4500985
-19.3986612,-47.39112142,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5851,10/10/2024,03/03/2025,870,3,3.4501698
-19.4024986,-47.3877511,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5852,10/10/2024,03/03/2025,870,3,3.4502697
-19.39963062,-47.39294395,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5853,10/10/2024,03/03/2025,870,3,3.4503672
-19.39854652,-47.38406476,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5854,10/10/2024,03/03/2025,870,3,3.450424
-19.39765293,-47.39224879,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5855,10/10/2024,03/03/2025,870,3,3.4511023
-19.40294256,-47.38832865,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5856,10/10/2024,03/03/2025,870,3,3.4511776
-19.40258389,-47.38813306,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5857,10/10/2024,03/03/2025,870,3,3.4512913
-19.4031244,-47.38823613,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5858,10/10/2024,03/03/2025,870,3,3.451355
-19.40388571,-47.39214959,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5859,10/10/2024,03/03/2025,870,3,3.4515092
-19.4002675,-47.38571981,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5860,10/10/2024,03/03/2025,870,3,3.4516354
-19.40292504,-47.3896609,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5861,10/10/2024,03/03/2025,870,3,3.451729
-19.39664842,-47.39309068,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5862,10/10/2024,03/03/2025,870,3,3.4518983
-19.40227396,-47.38422622,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5863,10/10/2024,03/03/2025,870,3,3.451902
-19.39738706,-47.3918642,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5864,10/10/2024,03/03/2025,870,3,3.45196
-19.40222646,-47.3878423,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5865,10/10/2024,03/03/2025,870,3,3.4521935
-19.39494287,-47.39230434,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5866,10/10/2024,03/03/2025,870,3,3.4525352
-19.40124212,-47.39401447,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5867,10/10/2024,03/03/2025,870,3,3.4525416
-19.39507322,-47.38926068,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5868,10/10/2024,03/03/2025,870,3,3.4527156
-19.3978953,-47.38552982,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5869,10/10/2024,03/03/2025,870,3,3.452762
-19.39972844,-47.39237432,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5870,10/10/2024,03/03/2025,870,3,3.4528434
-19.40089223,-47.39315276,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5871,10/10/2024,03/03/2025,870,3,3.45325
-19.40448006,-47.38816075,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5872,10/10/2024,03/03/2025,870,3,3.4533806
-19.39753207,-47.38387923,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5873,10/10/2024,03/03/2025,870,3,3.4536572
-19.40286102,-47.38766121,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5874,10/10/2024,03/03/2025,870,3,3.4536726
-19.4033275,-47.38652587,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5875,10/10/2024,03/03/2025,870,3,3.4538662
-19.39699456,-47.39423784,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5876,10/10/2024,03/03/2025,870,3,3.4542775
-19.39894084,-47.39045928,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5877,10/10/2024,03/03/2025,870,3,3.454337
-19.40457035,-47.38816206,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5878,10/10/2024,03/03/2025,870,3,3.454395
-19.40380794,-47.39119666,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5879,10/10/2024,03/03/2025,870,3,3.4544346
-19.40018595,-47.38505238,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5880,10/10/2024,03/03/2025,870,3,3.4544663
-19.3952488,-47.38964394,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5881,10/10/2024,03/03/2025,870,3,3.4546208
-19.39748738,-47.39110427,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5882,10/10/2024,03/03/2025,870,3,3.454868
-19.40144007,-47.38583209,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5883,10/10/2024,03/03/2025,870,3,3.4549267
-19.40272817,-47.39089534,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5884,10/10/2024,03/03/2025,870,3,3.4549744
-19.39855712,-47.39216684,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5885,10/10/2024,03/03/2025,870,3,3.4551437
-19.40145404,-47.39163814,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5886,10/10/2024,03/03/2025,870,3,3.4553025
-19.39692056,-47.39299948,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5887,10/10/2024,03/03/2025,870,3,3.4554775
-19.40197701,-47.39307345,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5888,10/10/2024,03/03/2025,870,3,3.4555252
-19.40326367,-47.39137906,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5889,10/10/2024,03/03/2025,870,3,3.455824
-19.39911642,-47.39084255,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5890,10/10/2024,03/03/2025,870,3,3.4563117
-19.40046958,-47.3909575,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5891,10/10/2024,03/03/2025,870,3,3.4567916
-19.39769344,-47.38553526,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5892,10/10/2024,03/03/2025,870,3,3.4570818
-19.40260781,-47.39317786,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5893,10/10/2024,03/03/2025,870,3,3.4571908
-19.39757554,-47.38400578,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5894,10/10/2024,03/03/2025,870,3,3.4571955
-19.40065768,-47.39038919,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5895,10/10/2024,03/03/2025,870,3,3.4575944
-19.40408258,-47.39091514,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5896,10/10/2024,03/03/2025,870,3,3.4579704
-19.40101134,-47.39096542,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5897,10/10/2024,03/03/2025,870,3,3.4580076
-19.40269294,-47.38670697,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5898,10/10/2024,03/03/2025,870,3,3.4585295
-19.4032347,-47.38671488,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5899,10/10/2024,03/03/2025,870,3,3.458666
-19.40191803,-47.39069314,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5900,10/10/2024,03/03/2025,870,3,3.4587395
-19.40492527,-47.38864315,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5901,10/10/2024,03/03/2025,870,3,3.459048
-19.40441228,-47.38644652,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5902,10/10/2024,03/03/2025,870,3,3.4594162
-19.39872643,-47.3930259,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5903,10/10/2024,03/03/2025,870,3,3.4594858
-19.40278198,-47.38680345,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5904,10/10/2024,03/03/2025,870,3,3.4597769
-19.39955787,-47.39161041,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5905,10/10/2024,03/03/2025,870,3,3.4600058
-19.40236425,-47.38422753,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5906,10/10/2024,03/03/2025,870,3,3.4600863
-19.39526006,-47.38878754,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5907,10/10/2024,03/03/2025,870,3,3.460135
-19.40206228,-47.39345541,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5908,10/10/2024,03/03/2025,870,3,3.4602
-19.40173995,-47.39050018,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5909,10/10/2024,03/03/2025,870,3,3.460362
-19.40349683,-47.38738496,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5910,10/10/2024,03/03/2025,870,3,3.4605322
-19.39730929,-47.39091131,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5911,10/10/2024,03/03/2025,870,3,3.4605336
-19.39818592,-47.39292281,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5912,10/10/2024,03/03/2025,870,3,3.4611819
-19.40063492,-47.38524928,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5913,10/10/2024,03/03/2025,870,3,3.461408
-19.3996231,-47.3935149,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5914,10/10/2024,03/03/2025,870,3,3.4614263
-19.39874773,-47.39140822,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5915,10/10/2024,03/03/2025,870,3,3.4614637
-19.39566021,-47.39269552,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5916,10/10/2024,03/03/2025,870,3,3.4614697
-19.3987327,-47.39255011,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5917,10/10/2024,03/03/2025,870,3,3.4615028
-19.39709363,-47.39357306,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5918,10/10/2024,03/03/2025,870,3,3.4616272
-19.40151676,-47.39373296,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5919,10/10/2024,03/03/2025,870,3,3.4619043
-19.39666722,-47.39166333,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5920,10/10/2024,03/03/2025,870,3,3.4622827
-19.40034279,-47.38686303,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5921,10/10/2024,03/03/2025,870,3,3.4623103
-19.40302785,-47.38871061,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_5922,10/10/2024,03/03/2025,870,3,3.4624221
